"what does something travel through ? you blood stream ",blood stream,1
"what is transfer to something ? the carbon dioxide from you blood stream ",blood stream,1
"where is something transfer ? to you air sac ",air sac,1
"what is something transfer to ? you air sac ",air sac,1
"where is something expel from ? from you lung ",lung,1
"where does someone expel something from ? you lung ",lung,1
"what does something V from ? you blood stream ",blood stream,1
"what does someone inhale ? air ",air,1
"where does someone inhale something ? through you nose and mouth ",you nose and mouth,1
"what travel ? the air ",air,1
"where does something travel ? down into you lung ",lung,1
"what go into something ? oxygen from the air ",air,1
"where does something go ? into you bloodstream ",bloodstream,1
"what does something go into ? you bloodstream ",bloodstream,1
"where does something circulate ? throughout the body ",throughout the body,1
"what travel from something ? carbon dioxide ",carbon dioxide,1
"where does something travel ? from the blood into the lung ",blood,1
"what does something travel from ? the blood ",blood,1
"where does something travel from something ? into the lung ",lung,1
"what travel ? carbon dioxide ",carbon dioxide,1
"where does something travel ? from the lung up the windpipe ",windpipe,1
"where does something travel from ? the lung ",lung,1
"what is exhale ? carbon dioxide ",carbon dioxide,1
"what does something V from ? the air ",air,1
"where does something go ? to a recycle center ",recycle center,1
"what does something go to ? a recycle center ",recycle center,1
"what separate something ? the recycle center ",recycle center,1
"where is something ship ? to other recycle center ",recycle center,1
"what is something ship to ? other recycle center ",recycle center,1
"who is something purchase by ? manufacturer ",manufacturer,1
"who process something ? the manufacturer ",manufacturer,1
"who will use something ? the manufacturer ",manufacturer,1
"what is collect ? item ",item,1
"what is sort ? the item ",item,1
"where does something go ? to a landfill ",landfill,1
"what does something go to ? a landfill ",landfill,1
"what go into something ? the item ",item,1
"where does something go ? into a baler machine ",baler machine,1
"what does something go into ? a baler machine ",baler machine,1
"how does someone come somewhere ? as bale ",bale,1
"what does someone come of ? bale ",bale,1
"what is ship ? the bale ",bale,1
"where is something ship ? to manufacturer ",manufacturer,1
"who is something ship to ? manufacturer ",manufacturer,1
"what use to do something ? the bale ",bale,1
"who use to do something ? manufacturer ",manufacturer,1
"what make something ? the bale ",bale,1
"what is wrap ? wire ",wire,1
"where is something wrap ? around a piece of metal ",piece of metal,1
"what is something wrap into ? a piece of metal ",piece of metal,1
"what is send ? current ",current,1
"where is something send ? through the wire ",wire,1
"what is something send into ? the wire ",wire,1
"how is something produce ? by the current ",current,1
"what is something produce by ? the current ",current,1
"what interact with something ? this magnetic field in the wire ",wire,1
"what does something interact with ? certain particle in the central metal part ",central metal part,1
"where does something interact with something ? in the central metal part ",central metal part,1
"what become something ? the piece of metal ",piece of metal,1
"what is magnetize ? the piece of metal ",piece of metal,1
"when does something remain ? until the current be shut off ",current,1
"what is shut ? the current ",current,1
"where is something being put ? in a ice cube tray ",ice cube tray,1
"what is being put ? the ice cube tray ",ice cube tray,1
"where is something being put ? in the freezer ",freezer,1
"what is being take ? the ice cube tray ",ice cube tray,1
"where is something being take ? out of the freezer ",freezer,1
"how is something being get ? bend the tray slightly ",tray,1
"what is being get ? the ice cube ",ice,1
"where is something being get ? out and into a drink ",drink,1
"what is cube ? the ice ",ice,1
"what is being cube ? ice ",ice,1
"what is being get ? the ice tray ",ice tray,1
"where is something being remove ? in the tray ",tray,1
"what is being fill ? the tray ",tray,1
"what is being ensure ? the tray ",tray,1
"what is fill ? the tray ",tray,1
"what is being open ? the freezer ",freezer,1
"what is being place ? the tray ",tray,1
"where is something being place ? in the freezer ",freezer,1
"what is being close ? the freezer door ",freezer,1
"what does something enter ? natural water source such as river and lake ",natural water source,1
"what does something be ? nothing living in the water and it be unusable ",nothing living,1
"what obtain something ? cell ",cell,1
"what does something obtain ? glucose and oxygen ",glucose and oxygen,1
"what create something ? the glucose and oxygen ",glucose and oxygen,1
"what release something ? the cell ",cell,1
"what does not have something ? the cell ",cell,1
"what repeat something ? the cell ",cell,1
"what obtain something ? the cell ",cell,1
"where does something obtain something from ? from the air ",air,1
"what does something obtain something from ? the air ",air,1
"what repeat something ? the cell ",cell,1
"how does someone take something ? through they nose or mouth ",nose or mouth,1
"where does something travel ? into the body ",body,1
"what does something travel into ? the body ",body,1
"where is something exhale ? out of the body ",body,1
"what is something exhale into ? the body ",body,1
"how is something exhale somewhere ? through the nose or mouth ",nose or mouth,1
"who is infect with something ? someone ",someone,1
"what is someone infect with ? bacterium ",bacterium,1
"what begin to do something ? that bacterium ",bacterium,1
"what does something begin to do ? to grow and reproduce inside the cell ",inside the cell,1
"where does something begin to do something ? inside the cell ",inside the cell,1
"what grow ? that bacterium ",bacterium,1
"where does something grow ? inside the cell ",inside the cell,1
"what reproduce ? that bacterium ",bacterium,1
"where does something reproduce ? inside the cell ",inside the cell,1
"what is divide ? bacterium ",bacterium,1
"what begin to do something ? the divide bacterium ",bacterium,1
"what make something ? the divide bacterium ",bacterium,1
"what does something damage ? you cell ",cell,1
"what enter something ? bacterium ",bacterium,1
"what does something enter ? the body ",body,1
"what start to do something ? bacterium ",bacterium,1
"what divide ? bacterium ",bacterium,1
"what grow ? bacterium ",bacterium,1
"what does something take ? resource from other cell ",cell,1
"what can not function ? other cell ",cell,1
"what produce something ? the growth and division of bacterium ",bacterium,1
"what does something harm ? the body ",body,1
"what try to do something ? the body ",body,1
"what react to something ? the body ",body,1
"what can cause something ? the body 's natural defens ",body,1
"what does something V from ? other cell ",cell,1
"where is something being place ? on the front of the skateboard ",front of the skateboard,1
"where is something being dominate ? on the front of the skateboard ",front of the skateboard,1
"how is something being push ? with you other foot on the ground ",ground,1
"where is something being push ? on the ground ",ground,1
"where is something being put ? on the skateboard ",skateboard,1
"when is something balance ? as you roll on the skateboard ",skateboard,1
"where is something being balance ? on the skateboard ",skateboard,1
"where does someone roll ? on the skateboard ",skateboard,1
"what does someone roll on ? the skateboard ",skateboard,1
"what is locate ? limestone ",limestone,1
"where is something locate ? under the soil ",soil,1
"what pick up something ? rain ",rain,1
"what fall ? the rain ",rain,1
"where does something fall ? on the soil over the limestone ",limestone,1
"what does something fall on ? the soil ",soil,1
"what wash ? the carbon dioxide in the rain ",rain,1
"where does something wash ? through the soil ",soil,1
"what does something wash into ? the soil ",soil,1
"what get somewhere ? the acid in the rain ",rain,1
"where does something get ? to the limestone below the soil ",limestone,1
"what does something get to ? the limestone below the soil ",limestone,1
"where does something get to something ? below the soil ",soil,1
"what does something dissolve ? the limestone ",limestone,1
"what does something continue to do ? erode the limestone with more rain over time ",limestone,1
"what does something erode ? the limestone ",limestone,1
"how does something erode something ? with more rain ",rain,1
"what is erode ? limestone ",limestone,1
"what form something ? the erode limestone ",limestone,1
"what does something form ? cave ",cave,1
"what interact with something ? particle in the environment ",environment,1
"what does something interact with ? rock ",rock,1
"what does something remove ? small piece of the rock ",piece,1
"when does something remove something ? each time they touch the rock ",rock,1
"what does something touch ? the rock ",rock,1
"what does something continue to do ? to hit , brush against , or grow against the rock ",rock,1
"where does something grow ? against the rock ",rock,1
"what does something grow at ? the rock ",rock,1
"what be something ? the rock ",rock,1
"what be something ? the piece of the rock ",piece,1
"what does something be ? small rock ",rock,1
"what is wear ? the rock piece ",rock piece,1
"how is something wear ? away into smaller and smaller piece ",piece,1
"what is something wear into ? smaller and smaller piece ",piece,1
"what start doing something ? plant ",plant,1
"where does something start doing something ? on or near the rock ",near the rock,1
"what is grow ? plant ",plant,1
"where is something grow ? on or near the rock ",near the rock,1
"what is grow ? plant ",plant,1
"what start to do something ? the root of the grow plant ",plant,1
"what does something start to do ? to break up the rock ",rock,1
"what break up something ? the root of the grow plant ",plant,1
"what does something break up ? the rock ",rock,1
"what dissolve something ? the plant acid ",plant,1
"what does something dissolve ? the rock ",rock,1
"what is break into something ? the rock ",rock,1
"how is something break ? into smaller piece ",smaller piece,1
"what is something break into ? smaller piece ",smaller piece,1
"what fall on something ? rain ",rain,1
"where does something fall ? on wood ",wood,1
"what does something fall on ? wood ",wood,1
"what seep into something ? the rain ",rain,1
"where does something seep ? into the wood surface ",wood surface,1
"what does something seep into ? the wood surface ",wood surface,1
"what does something permeate ? the wood ",wood,1
"what evaporate ? rain ",rain,1
"when does something leave something ? when rain evaporate ",rain,1
"what leave something ? rain ",rain,1
"what does something leave ? the wood ",wood,1
"what does something take ? the finish of the wood ",wood,1
"what begin to do something ? the wood ",wood,1
"what lose something ? the wood ",wood,1
"what be something ? the wood ",wood,1
"what does something have ? piece of paint miss from the rain ",rain,1
"where is something miss ? from the rain ",rain,1
"what is something miss from ? the rain ",rain,1
"when does something get something ? when it rain ",rain,1
"where is something seep ? into rock ",rock,1
"what does something seep into ? rock ",rock,1
"where does something form ? in the rock ",rock,1
"what does something form in ? the rock ",rock,1
"when does something form ? when rock heat up ",rock,1
"what heat up ? rock ",rock,1
"what break ? the rock ",rock,1
"where does something grow ? near or on a rock ",near or on a rock,1
"what is being break ? the rock ",rock,1
"what does something dissolve ? part of the rock ",rock,1
"what is break into something ? the rock ",rock,1
"what be something ? the soil ",soil,1
"where is something add ? to the soil ",soil,1
"what is something add to ? the soil ",soil,1
"where is something plant ? in the field ",field,1
"what shine on something ? sunlight ",sunlight,1
"where does something shine ? on plant ",plant,1
"what does something shine on ? plant ",plant,1
"what capture something ? cell with chlorophyll in they ",cell with chlorophyll,1
"what absorb something ? plant ",plant,1
"where does something absorb something ? through they stoma ",stoma,1
"what absorb something ? plant ",plant,1
"where does something absorb something ? through they root and other part of themselves ",root,1
"what absorb something ? plant ",plant,1
"where does something absorb something ? through they root ",root,1
"what convert something ? plant ",plant,1
"what does something convert something into ? into sugar ",sugar,1
"what can be use ? sugar ",sugar,1
"where is something release ? through stoma and other part of the plant ",plant,1
"what is something release into ? stoma and other part of the plant ",plant,1
"what contain something ? volcano ",volcano,1
"where does something rise ? toward the surface of the volcano ",surface of the volcano,1
"where is something release ? from the volcano ",volcano,1
"what is something release from ? the volcano ",volcano,1
"how is something release somewhere ? as lava ",lava,1
"what become something ? the magma or lava ",lava,1
"what does something become ? a hard rock ",hard rock,1
"what solidify ? the magma or lava ",lava,1
"what melt into something ? different kind of rock ",rock,1
"where does something cool ? in the crust ",crust,1
"what does something cool in ? the crust ",crust,1
"where does something go ? to the surface ",surface,1
"what does something go on ? the surface ",surface,1
"what does something become ? lava ",lava,1
"what cool ? lava ",lava,1
"what is cool ? magma and lava ",lava,1
"what become something ? cool magma and lava ",lava,1
"what does something become ? igneous rock ",rock,1
"where does something rise ? to the surface ",surface,1
"what does something rise to ? the surface ",surface,1
"when does something rise somewhere ? during a volcano ",volcano,1
"what flow ? acid rain ",acid rain,1
"where does something flow ? through soil ",soil,1
"what does something flow into ? soil ",soil,1
"what kill something ? chemical from the acid rain ",acid rain,1
"what does something kill ? plant and tree ",plant and tree,1
"what flow into something ? the acid rainwater ",acid rainwater,1
"where does something flow ? into river and stream ",river and stream,1
"what does something flow into ? river and stream ",river and stream,1
"what does something kill ? fish ",fish,1
"what does something kill ? animal ",animal,1
"what drink something ? animal ",animal,1
"what does something drink ? the water ",water,1
"what does something destroy ? fish and shellfish population ",shellfish population,1
"what does something V from ? acid rain ",acid rain,1
"what make something ? acid rain ",acid rain,1
"what does something make ? water acidic ",water,1
"what does something cause ? they to absorb aluminum from soil ",absorb,1
"what does something cause something to do ? to absorb aluminum from soil ",absorb,1
"where is something absorb from ? from soil ",soil,1
"what run ? the water ",water,1
"where does something run ? off from the soil into lake , stream , etc ",soil,1
"what does something run into ? the soil ",soil,1
"what die ? fish and they egg ",fish,1
"what die ? frog and plant ",frog and plant,1
"what enter something ? acid rain ",acid rain,1
"what does something enter ? the atmosphere and land ",atmosphere and land,1
"what does something make ? water ",water,1
"what does something make something ? acidic ",acidic,1
"what is being kill ? fish ",fish,1
"what is being kill ? the soil ",soil,1
"where is something being kill ? in tree ",tree,1
"what is harm ? leaf ",leaf,1
"what obtain something ? plant ",plant,1
"where does something obtain something ? through the soil they be grow in ",soil,1
"what is grow ? the soil ",soil,1
"what absorb something ? the plant root ",plant root,1
"where does something absorb something from ? from the soil ",soil,1
"what does something absorb something from ? the soil ",soil,1
"where is something being transport ? to the part of the plant ",part of the plant,1
"what use something ? the plant ",plant,1
"what create something ? the plant ",plant,1
"what use something ? the plant ",plant,1
"where is something being circulate ? around the plant ",plant,1
"what deliver something ? the plant ",plant,1
"what have something ? plant ",plant,1
"what does something have ? root ",root,1
"what grow up ? the root ",root,1
"what have something ? root ",root,1
"what does something have ? fiber that be attach to they ",fiber,1
"what is attach to something ? fiber ",fiber,1
"what travel into something ? air ",air,1
"where does something travel ? into the body ",body,1
"what does something travel into ? the body ",body,1
"what reach something ? air ",air,1
"what does something reach ? the lung ",lung,1
"what absorb something ? the lung ",lung,1
"where does something absorb something from ? from the air ",air,1
"what does something absorb something from ? the air ",air,1
"how is something transport ? by hemoglobin ",hemoglobin,1
"what is something transport by ? hemoglobin ",hemoglobin,1
"what is make of something ? red blood cell ",red blood cell,1
"what is something make of ? hemoglobin ",hemoglobin,1
"what have something ? blood ",blood,1
"what does something have ? a lot of red blood cell ",red blood cell,1
"what does something move ? the blood ",blood,1
"where does something move something ? throughout the body ",body,1
"what can bring something ? blood ",blood,1
"where can something be bring ? to different cell in the body ",different cell in the body,1
"what can something be bring to ? different cell in the body ",different cell in the body,1
"where can something bring something ? in the body ",body,1
"what find something ? the virus ",virus,1
"what does something find ? a animal cell ",animal cell,1
"what attach to something ? the virus ",virus,1
"where does something attach ? to the cell 's surface ",cell 's surface,1
"what does something attach to ? the cell 's surface ",cell 's surface,1
"what swallow something ? the cell ",cell,1
"what does something swallow ? the virus ",virus,1
"what is release into something ? the virus ' rna ",virus,1
"where is something release ? into the cell ",cell,1
"what is something release into ? the cell ",cell,1
"what read something ? the cell ",cell,1
"what does something read ? the virus ' rna ",virus,1
"what create something ? the cell ",cell,1
"what does something create ? new virus ",virus,1
"what release something ? the animal cell ",animal cell,1
"what does something release ? the new virus ",virus,1
"what can infect something ? the new virus ",virus,1
"what can something infect ? more cell ",cell,1
"what does something enter ? the body ",body,1
"noquestion bloodstream . ",bloodstream,1
"what is attack ? cell ",cell,1
"where is something attack ? in the body ",body,1
"what is kill ? cell ",cell,1
"what does something enter ? the human or animal body ",human or animal body,1
"where does something go ? to the part of the body that contain its food ",part of the body that contain its food,1
"what does something go to ? the part of the body that contain its food ",part of the body that contain its food,1
"what contain something ? the body ",body,1
"what does something consume ? part of the body or material that the body use ",part of the body or material that the body use,1
"what does something use ? part of the body or material ",body,1
"what use something ? the body ",body,1
"where does something cause something ? in the body ",body,1
"where is something burn ? inside a boiler ",inside a boiler,1
"where does something spin something ? in the turbine ",turbine,1
"what is spin ? turbine ",turbine,1
"what rotate something ? the spin turbine ",turbine,1
"what does something rotate ? coil ",coil,1
"where does something rotate something ? in the generator ",generator,1
"what is rotate ? coil ",coil,1
"what produce something ? the rotate coil ",rotate coil,1
"what does something produce ? electricity ",electricity,1
"what can be send ? the electricity ",electricity,1
"where can something be send ? through the power grid ",power grid,1
"what can something be send into ? the power grid ",power grid,1
"where is something pulverize ? to a very fine powder ",fine powder,1
"what is something pulverize to ? a very fine powder ",fine powder,1
"how is something mix ? with hot air ",hot air,1
"what is something mix with ? hot air ",hot air,1
"where is something blow ? into the firebox of the boiler ",firebox of the boiler,1
"what is something blow into ? the firebox of the boiler ",firebox of the boiler,1
"what is pump ? water ",water,1
"where is something pump ? inside the boiler ",boiler,1
"what is something pump into ? pipe ",pipe,1
"what is turn into something ? water pump through pipe inside the boiler ",pipe inside the boiler,1
"what does something turn ? the turbine shaft ",turbine,1
"what is connect to something ? turbine shaft ",turbine,1
"where is something connect ? to the shaft of the generator ",generator,1
"what is something connect to ? the shaft of the generator ",generator,1
"what does something produce ? electricity ",electricity,1
"what is place ? the coal ",coal,1
"where is something place ? in a heater ",heater,1
"what is something place in ? a heater ",heater,1
"what be something ? the coal ",coal,1
"what is something connect to ? to a boiler ",boiler,1
"what be something ? the boiler ",boiler,1
"what does something be ? full of water ",water,1
"what does something turn ? the water ",water,1
"what does something turn ? a generator ",generator,1
"what produce something ? the generator ",generator,1
"what does something pass ? the turbine ",turbine,1
"what spin ? the shaft of the turbine ",turbine,1
"what is connect to something ? shaft ",shaft,1
"what is something connect to ? to a generator ",generator,1
"what use something ? the generator ",generator,1
"what does something use ? the spin of the shaft ",shaft,1
"why does something use something ? to rotate a rotor ",rotor,1
"what spin ? the generator ",generator,1
"what does something spin in ? the shaft ",shaft,1
"why does something spin somewhere ? to rotate a rotor ",rotor,1
"what rotate something ? the spin of the shaft ",shaft,1
"what does something rotate ? a rotor ",rotor,1
"what spin ? the rotor ",rotor,1
"where does something spin ? inside the core ",inside the core,1
"what have something ? the core ",core,1
"what is spin ? the rotor ",rotor,1
"where is something spin ? in the core ",core,1
"what generate something ? the spin of the rotor in the core ",spin of the rotor,1
"what develop something ? the earth ",earth,1
"where does something develop something ? deep beneath the surface ",beneath the surface,1
"what does something move ? the earth ",earth,1
"how does something move something ? in a earthquake ",earthquake,1
"what place something ? the earth ",earth,1
"where does something place something ? against the rock on both side of the crack ",side of the crack,1
"what does something place something from ? the rock ",rock,1
"what does something cause ? the rock to press against each other very hard ",rock,1
"what press ? the rock ",rock,1
"what move ? the earth ",earth,1
"where does something move ? on both side of the crack ",side of the crack,1
"what cause something ? the pressure and movement around the crack ",around the crack,1
"what does something cause ? the rock to crumble in some place ",rock,1
"why does something crumble ? the pressure and movement around the crack ",around the crack,1
"what crumble ? the rock ",rock,1
"what does something enter ? you outer ear ",you outer ear,1
"what translate something ? the brain ",brain,1
"why does something translate something ? so you can understand ",you,1
"who can understand something ? you ",you,1
"what vibrate with something ? eardrum ",eardrum,1
"what amplify something ? bone in you middle ear ",you middle ear,1
"where does something amplify something ? in you middle ear ",you middle ear,1
"where is something being send ? to you inner ear ",you inner ear,1
"what does something activate ? tiny hair cell ",hair cell,1
"where does something activate something ? in you inner ear ",you inner ear,1
"what release something ? the hair cell ",hair cell,1
"what carry something ? you auditory nerve ",auditory nerve,1
"where does something carry something ? to you brain ",you brain,1
"what does something carry something to ? you brain ",you brain,1
"how is something collect ? by the the outer ear ",outer ear,1
"what is something collect by ? the the outer ear ",outer ear,1
"where does something travel ? through the middle ear ",middle ear,1
"what does something travel through ? the middle ear ",middle ear,1
"what did something hit ? the eardrum ",eardrum,1
"what move ? very small bone in the inner ear ",small bone,1
"where does something move ? in the inner ear ",inner ear,1
"what give something ? the small bone in the inner ear ",small bone,1
"what does something give ? information about sound to the cochlea ",cochlea,1
"what help doing something ? the cochlea ",cochlea,1
"what turn something ? the cochlea ",cochlea,1
"what can take something ? the brain ",brain,1
"what can register something ? the brain ",brain,1
"what form ? a blood clot ",clot,1
"where does something form ? in the break ",break,1
"what keep something up ? cell in the clot ",clot,1
"where does something keep something ? in the clot ",clot,1
"what does something create ? a soft callous ",soft callous,1
"what is something add to ? the callous ",callous,1
"how is something harden ? callous ",callous,1
"what is remove by something ? the callous ",callous,1
"what is remove ? excess bone ",bone,1
"what is restore to something ? the bone ",bone,1
"where is something harvest ? from a coal mine ",coal mine,1
"what is something harvest from ? a coal mine ",coal mine,1
"how is something transport ? either by train or truck ",train or truck,1
"where is something transport ? to power station ",power station,1
"where is something burn ? in a furnace ",furnace,1
"what is something burn in ? a furnace ",furnace,1
"where is something turn into something ? in the boiler ",boiler,1
"where is something cool ? in cool tower ",cool tower,1
"what is something cool in ? cool tower ",cool tower,1
"what does something turn ? the turbine ",turbine,1
"what make something ? the generator ",generator,1
"where is something send ? through transformer ",transformer,1
"what is something send into ? transformer ",transformer,1
"what is excavate ? a mine ",mine,1
"where is something excavate ? in the side of a mountain ",side of a mountain,1
"who enter something ? miner ",miner,1
"what does someone enter ? the mine ",mine,1
"who remove something ? miner ",miner,1
"where does someone remove something ? from the mine ",mine,1
"where does someone remove something from ? the mine ",mine,1
"where is something place ? into cart or on a conveyor belt ",cart or on a conveyor belt,1
"what is something place into ? cart ",cart,1
"where is something move ? up to the surface ",surface,1
"where is something load ? onto a truck ",truck,1
"what is something load into ? a truck ",truck,1
"what take something ? the truck ",truck,1
"where does something take something ? to a power station ",power station,1
"what does something take something to ? a power station ",power station,1
"where is something pump ? from the ground ",ground,1
"what is something pump from ? the ground ",ground,1
"where is something put ? into a tanker truck ",tanker truck,1
"what is something put into ? a tanker truck ",tanker truck,1
"where is something deliver ? to a oil refinery ",oil refinery,1
"what is something deliver to ? a oil refinery ",oil refinery,1
"what does something be ? bottled ",bottled,1
"what is deliver ? the bottled oil ",bottled,1
"where is something deliver ? to gas station ",gas station,1
"what is something deliver to ? gas station ",gas station,1
"where is something extract ? from the ground ",ground,1
"what is something extract from ? the ground ",ground,1
"where is something transport ? to a refinery ",refinery,1
"what is something transport to ? a refinery ",refinery,1
"what is something make from ? the refinery ",refinery,1
"where is something load ? onto tank truck ",tank truck,1
"what is something load into ? tank truck ",tank truck,1
"what deliver something ? the truck ",truck,1
"where does something deliver something ? to gas station ",gas station,1
"what does something deliver something to ? gas station ",gas station,1
"what contain something ? ocean , lake , and river ","ocean , lake , and river",1
"where does something move ? to the sky ",sky,1
"what does something move to ? the sky ",sky,1
"what does something form ? cloud ",cloud,1
"where does something form something ? in the sky ",sky,1
"what become something ? the cloud ",cloud,1
"what is fill with something ? the cloud ",cloud,1
"what is cool ? the air ",air,1
"where does something form something ? in the cloud ",cloud,1
"where does something fall ? to earth ",earth,1
"what does something fall to ? earth ",earth,1
"what is being pick ? a spot ",spot,1
"what is being plant ? a spot ",spot,1
"what is being dig ? a hole ",hole,1
"where is something being dig ? in the dirt ",dirt,1
"where is something being put ? in the hole ",hole,1
"what is being cover ? the hole ",hole,1
"who plant something ? you ",you,1
"where does someone plant something ? in the ground ",ground,1
"who water something ? you ",you,1
"who wait for something ? you ",you,1
"what does someone wait for ? the seed to sprout ",sprout,1
"who keep something ? you ",you,1
"what does someone keep ? the area free of pest and weed ",area,1
"when does someone keep something ? while the plant grow ",plant,1
"what grow ? the plant ",plant,1
"what get something ? the plant ",plant,1
"what give something ? the plant ",plant,1
"what grow ? the plant ",plant,1
"who remove something ? you ",you,1
"where does someone remove something ? from the plant ",plant,1
"where does someone remove something from ? the plant ",plant,1
"what is being add ? water ",water,1
"where is something being add ? to a pot ",pot,1
"what is something add to ? a pot ",pot,1
"what is being put ? the pot ",pot,1
"where is something being put ? over a source of heat ",source of heat,1
"what is being begin ? to observe small bubble in the water ",water,1
"what is someone begin to do ? observe small bubble in the water ",water,1
"where is something being observe ? in the water ",water,1
"when is something being wait ? until the water start to bubble a lot ",water,1
"what start to do something ? the water ",water,1
"when is someone wait ? until you can see steam rise from the water ",rise from the water,1
"what can someone see ? steam rise from the water ",rise from the water,1
"where is something rise ? from the water ",water,1
"what is something rise from ? the water ",water,1
"what is being turn ? the heat source ",heat source,1
"what is being take ? the pot ",pot,1
"where is something being take ? off of the heat source ",heat source,1
"what evaporate ? the sweat ",sweat,1
"what shed something ? the sweat ",sweat,1
"where does something shed something ? into the air ",air,1
"what change into something ? the sweat ",sweat,1
"where is something draw ? from the sweat ",sweat,1
"what is something draw from ? the sweat ",sweat,1
"where does something draw something ? from the body ",body,1
"where does something draw something from ? the body ",body,1
"what does something cool ? the remain sweat ",sweat,1
"where does something cool something ? on the body ",body,1
"what is remain ? sweat ",sweat,1
"where is something remain ? on the body ",body,1
"what visit something ? a bee ",bee,1
"what does something visit ? a flower ",flower,1
"what stick to something ? the pollen from that flower ",flower,1
"where does something stick ? to the bee ",bee,1
"what does something stick to ? the bee ",bee,1
"what fly somewhere ? the bee ",bee,1
"where does something fly ? to another flower of the same type ",another flower of the same type,1
"what does something fly to ? another flower of the same type ",another flower of the same type,1
"where was something stick ? to the bee ",bee,1
"what was something stick to ? the bee ",bee,1
"what get something ? the pollen that be stick to the bee ",bee,1
"what does something get ? brush onto the pistil of the flower ",pistil of the flower,1
"where does something get something ? onto the pistil of the flower ",pistil of the flower,1
"what is brush into something ? the pollen that be stick to the bee ",bee,1
"where is something brush ? onto the pistil of the flower ",pistil of the flower,1
"what is something brush into ? the pistil of the flower ",pistil of the flower,1
"what is pollinate ? the flower ",flower,1
"what does something V from ? that flower ",flower,1
"what gather something ? bee ",bee,1
"what attach to something ? little hair on the bee leg ",hair on the bee leg,1
"what does something attach to ? pollen sac ",pollen sac,1
"where does something attach to something ? from the stamen of the flower ",stamen of the flower,1
"what does something attach on ? the stamen of the flower ",stamen of the flower,1
"what fly somewhere ? the bee ",bee,1
"when does something go with something ? when the bee fly away ",bee,1
"how does something go ? with the bee ",bee,1
"what does something go with ? the bee ",bee,1
"what land ? the bee ",bee,1
"where does something land ? on other flower ",flower,1
"what does something land on ? other flower ",flower,1
"what is rub ? the pollen sac ",pollen sac,1
"how is something rub ? onto the stigma of the new flower ",stigma,1
"what is something rub into ? the stigma of the new flower ",stigma,1
"what begin doing something ? igneous rock ",igneous rock,1
"what is weather ? igneous rock ",igneous rock,1
"what is erode ? igneous rock ",igneous rock,1
"how is something carry ? away by wind or by rain , stream , river , and ocean ","wind or by rain , stream , river , and ocean",1
"where does something sink ? to the bottom of river and ocean ",bottom of river and ocean,1
"what does something sink to ? the bottom of river and ocean ",bottom of river and ocean,1
"what does something create ? a layer of sediment ",sediment,1
"what stack up something ? layer of sediment ",sediment,1
"what compact something ? layer of sediment ",sediment,1
"what does something become ? sedimentary rock ",sedimentary rock,1
"where is something bury ? deep underground ",underground,1
"what is expose to something ? rock bury deep underground ",underground,1
"what become something ? rock bury deep underground expose to high heat and pressure ",underground,1
"what does something become ? metamorphic rock ",metamorphic rock,1
"how does something melt ? underground ",underground,1
"why does something melt ? to become magma ",magma,1
"what does something melt to do ? become magma ",magma,1
"how does something become something ? underground melt ",underground,1
"what does something become ? magma ",magma,1
"what flow from something ? magma ",magma,1
"where does something flow ? from volcano ",volcano,1
"what does something flow from ? volcano ",volcano,1
"how does something flow from something ? in the form of lava ",lava,1
"what cool ? lava ",lava,1
"what form something ? lava ",lava,1
"what does something form ? igneous rock ",igneous rock,1
"how does something begin ? as magma ",magma,1
"what does something begin as ? magma ",magma,1
"where does something begin ? from a volcano ",volcano,1
"what does something begin from ? a volcano ",volcano,1
"what cool ? the magma ",magma,1
"what become something ? the magma ",magma,1
"what does something become ? igneous rock ",igneous rock,1
"what break into something ? the igneous rock ",igneous rock,1
"how does something break ? into sediment ",sediment,1
"what does something break into ? sediment ",sediment,1
"what is being become ? sedimentary rock ",sedimentary rock,1
"what become something ? the sedimentary rock ",sedimentary rock,1
"what does something become ? metamorphic rock ",metamorphic rock,1
"what melt ? the metamorphic rock ",metamorphic rock,1
"what is being become ? magma ",magma,1
"where does something evaporate ? from the ground up to the sky ",ground,1
"what does something evaporate from ? the ground ",ground,1
"where does something evaporate from something ? up to the sky ",sky,1
"where does something be ? in cloud ",cloud,1
"why does something combine ? to form bigger drop in the cloud ",cloud,1
"what does something combine to do ? form bigger drop in the cloud ",cloud,1
"where does something combine to do something ? in the cloud ",cloud,1
"where does something form something ? in the cloud ",cloud,1
"what produce something ? human industry ",human industry,1
"where does something rise ? into the air ",air,1
"what does something rise into ? the air ",air,1
"what does something mix with ? element in cloud ",cloud,1
"where does something fall ? to the earth ",earth,1
"what does something fall to ? the earth ",earth,1
"where is something release ? into the air ",air,1
"what is something release into ? the air ",air,1
"where does something rise ? into the high atmosphere ",high atmosphere,1
"what does something rise into ? the high atmosphere ",high atmosphere,1
"where is something contain ? in a factory or plant ",factory or plant,1
"what is something contain in ? a factory or plant ",factory or plant,1
"what does something become ? seperate from the water ",seperate from the water,1
"where does something sink ? to the bottom of the container ",bottom of the container,1
"what does something sink to ? the bottom of the container ",bottom of the container,1
"where is something pipe ? into another container ",another container,1
"what is something pipe into ? another container ",another container,1
"where is something left ? in the first container ",first container,1
"what contain something ? the second container ",second container,1
"what die ? the organism ",organism,1
"what begin something ? the organism ",organism,1
